Gene	EntrezId	AFR	AMR	ASJ	EAS	FIN	NFE	SAS	Mean
ACIN1	22985	1.4835679102223367	0.8585723693016917	1.001871543349698	1.1183227274054661	0.8241306399833411	0.9956575487583177	0.863992263104301	1.020874
ACKR1	2532	0.033414029832929376	0.09464218128006906	0.08597665114328265	0.11057923551183194	0.19810381287243217	0.19469472764525564	0.15331137428525834	0.124389
ACKR2	1238	0.0647761558322236	0.04729591931216419	0.12744278063066303	0.006896778773516417	0.0823749726684764	0.07787260528362822	0.02196278461953625	0.061232
ACKR3	57007	0.015505460244603454	0.009301200385671109	0.011067434549331664	0.005603706045076251	0.004646320953033864	0.011721997732529417	0.010528999655507505	0.009768
ACLY	47	0.037557598897255955	0.031240044843871148	0.01068513841368258	0.027316968119703234	0.007811542572453618	0.018277921205153688	0.018531324286013843	0.021632
ACMSD	130013	0.004082522965036333	0.011329424791038037	0.0041786126140505074	0.025864513856358826	0.0011411207495257258	0.003607935517793521	0.00863069500774145	0.008405
ACO1	48	0.20599076490849255	0.02034142340766266	0.010089451307430863	0.07552953436039388	0.024872046429663897	0.015867866548360324	0.018879812452942134	0.053082
ACO2	50	0.01601679576560855	0.00883152428548783	0.003981488961726427	0.013546115569770336	0.010108182029798627	0.013303282277192921	0.014902490379754454	0.011527
ACOD1	730249	0.03161895227618516	0.013275891770608722	0.014437023689970374	0.004570401748642325	0.024171465495601296	0.01778046675841324	0.006809158814139665	0.016095
ACOT1	641371	0.16850520421750845	0.025261991396546363	0.01121596802957356	0.006522138388827443	0.024840121064335106	0.02413536570384167	0.04595934414770454	0.043777
ACOT11	26027	0.24160812539979815	0.22079717396991327	0.15678599384613334	0.058328271619975565	0.08624250919092447	0.11559452076384331	0.06406450066715479	0.134774
ACOT12	134526	0.22686937622260303	0.11225394741864875	0.23233862759545446	0.012488158443011344	0.13268600791227073	0.1938231749692932	0.1571568096987903	0.152517
ACOT13	55856	0.009002038459293545	0.0030006989813409746	1.0158471763134002E-4	0.0042330083763226865	0.0010513573046773673	0.003391132831457071	0.025311878426000477	0.006585
ACOT2	10965	0.05794337401632219	0.037823566719889644	0.07428468910045921	0.020429391525685788	0.048210531994700434	0.06820042687992099	0.04467239030636847	0.050223
ACOT4	122970	0.24347306015901268	0.6694565901719034	0.5536348135303706	0.782366744033061	0.8368619349831715	0.6476414152304641	0.6467722989618778	0.625744
ACOT6	641372	0.028986953822895886	0.005736631825566291	0.008657387290149927	0.005339679033495486	0.026721405643038453	0.012440939039224759	9.886830393224955E-4	0.012696
ACOT7	11332	0.004493769621476531	0.004480894254520536	0.0020410510897636413	0.004641412133350968	0.0012975619919598103	0.004150438212091104	0.0018043601210229099	0.003273
ACOT8	10005	0.02275569593068212	0.013421372335869819	0.07877746558748186	0.03340908207464963	0.044343296540901064	0.029599196994677186	0.10255506923887879	0.046409
ACOX1	51	0.114737090584822	0.06909044116735458	0.09229024542495608	0.13873500423505902	0.04737772040534764	0.05825003994919825	0.042167958766222	0.080378
ACOX2	8309	0.05172626550775021	0.015732702938839792	0.005241266647353768	0.023948545693419875	0.011893170815892518	0.00945887977955863	0.015593077193479986	0.019085
ACOX3	8310	0.3254299388220534	0.07997305907774717	0.13636139852926135	0.04523133617825806	0.10075440356973558	0.10905575889046304	0.05600832573138177	0.121831
ACOXL	55289	0.38961704082787035	0.3793689231364988	0.4181472341530025	0.4213032122142613	0.3348815996851772	0.33028535821358673	0.36230653632665055	0.376559
ACOXL-AS1	400997	0.004466488212347031	0	0	6.16522803902626E-4	0	6.662225350737572E-5	0	0.000736
ACP1	52	0.4320071350364014	0.5079372127307579	0.5476921373233199	0.4640957366069779	0.7352192151965573	0.6971896478469717	0.6164695056853816	0.571516
ACP2	53	0.009246298153884709	0.008294531221035868	0.014500959590077401	0.005767723149619997	0.013644079160876572	0.011469224854372441	0.008515804605558515	0.010206
ACP4	93650	0.26825038400013	0.2404764261492528	0.2618993078544736	0.6621976533113048	0.42824234848842024	0.33777152290917	0.37542882007081063	0.367752
ACP5	54	0.23663521717768163	0.19828491434687748	0.3468944495916367	0.26523304034955797	0.43861462563276293	0.3654064639663557	0.20381902607856317	0.293555
ACP6	51205	0.029951242273673417	0.027676075636409222	0.042129007456824186	0.012001486252993345	0.043286572168581186	0.07690721724065952	0.05154537972062826	0.040500
ACP7	390928	0.019682562532834708	0.011647016974166036	0.025295559726655484	0.023756272359751165	0.05847783958539367	0.0247778509411728	0.017109169238246978	0.025821
ACPP	55	0.024677705941721795	0.006080299871973694	0.02401286855340004	0.04091149296611547	0.001094590788707137	0.004918019269243814	0.00667897627921775	0.015482
ACR	49	0.6874617950990796	0.7411936024134047	0.744605788094923	0.8759558939188719	0.7168906750530004	0.6708902446524008	0.8146508212410845	0.750236
ACRBP	84519	0.04017089516390115	0.007446338117588312	0.004192579751834274	0.045790143464691936	0.00837843374349177	0.005630907751037739	0.0062306862720288335	0.016834
ACRV1	56	0.12636235948186367	0.04222790128318593	0.09523184740915895	0.022386613320559263	0.04524671790655702	0.07128735516220332	0.0692319650016725	0.067425
ACSBG1	23205	0.03205193403642625	0.00999125961214304	0.018092829631641508	0.021152428621426224	0.02587302486412227	0.019237303943373262	0.017936910539865493	0.020619
ACSBG2	81616	0.12927244063001125	0.016741943086963147	0.011785089010372759	0.04061615583486855	0.016466453382745386	0.02290879009233322	0.07196740492014214	0.044251
ACSF2	80221	0.8129564978042617	0.3855716082430445	0.4100409031286836	0.10856451439205557	0.22747684576082974	0.25176809773489367	0.2861370278592221	0.354645
ACSF3	197322	1.509453808949329	1.717536910304334	1.532591739995405	1.223078974778764	1.7934069992788135	1.6385848010826158	1.2939744859631173	1.529804
ACSL1	2180	0.044255614173598586	0.018152211050037295	0.016186977475881575	0.02005881145130843	0.021883493908680975	0.022824013701174407	0.009413128183223308	0.021825
ACSL3	2181	0.025936482436954976	0.012518646800890565	0.010369146689772606	0.006479383339174092	0.03905456931330264	0.018897371383500287	0.014199483355041594	0.018208
ACSL5	51703	0.042821767521090806	0.009695362239144743	0.0022340402007102965	0.02019439826719463	0.008377979639917613	0.004946088158176281	0.004942151766736061	0.013316
ACSL6	23305	0.28366989391855896	0.623071963773109	0.7288952071685344	0.4754816676303744	0.7695490160072223	0.8165702923503705	0.789962198745925	0.641029
ACSM1	116285	0.869849391519092	0.39202653978718444	0.5170369292236865	0.8482425086479634	0.39650654890108855	0.35245360172295476	0.5736161645408719	0.564247
ACSM2A	123876	0.22355720673222096	0.21307266266318037	0.20033329949714243	0.4245188547484577	0.17682620438281446	0.14585208150732798	0.259098197708372	0.234751
ACSM2B	348158	0.6574813989037648	0.3603309236140922	0.2959173356182873	0.9380053714243695	0.24584324434865265	0.2638763578486396	0.40730312273139135	0.452680
ACSM3	6296	0.22299568186048419	0.09369543286738917	0.15141473656520246	0.24936676688026638	0.10743943583220243	0.11404523140576202	0.17435648800572381	0.159045
ACSM4	341392	0.21317832356784494	0.06311011198908091	0.0800661035720259	0.09281856810674072	0.03421414495911449	0.05413101343321614	0.05836861351737752	0.085127
ACSM5	54988	0.9666449371911585	0.2880050536105409	0.37206950252875687	0.8362805667147041	0.37967589870095253	0.38136196735082195	0.4333327173348516	0.522482
ACSM6	142827	0.20659533486701548	0.01464493895182386	0.009902358679100871	0.02513208593707532	0.008268918269313872	0.005608164045843296	0.01983843200840056	0.041427
ACSS1	84532	0.6984533178061247	0.1432846243563108	0.2396960958559066	0.09427803504280746	0.1033036479819566	0.1876403485966148	0.10164792387979105	0.224043
ACSS2	55902	0.23011059867683797	0.038118327890988436	0.02398983957245946	0.013171570943668484	0.05235787345096469	0.03557379456527997	0.012836759476922453	0.058023
ACSS3	79611	0.017040865616872906	0.016563266278244556	0.017861319584771992	0.021016336646862328	0.008089375388808549	0.009500069078058004	0.006334031904116273	0.013772
ACTA1	58	9.516460029408336E-4	4.4760591816157103E-4	3.0479563400149346E-4	5.803788220509887E-4	1.8017041496932507E-4	7.858382753329351E-4	9.422336053103209E-4	0.000599
ACTA2	59	8.505933405831456E-4	0.001221990860067308	1.0185373947024345E-4	0.0024690738460049033	6.471504084765911E-4	0.0012034967314684764	0.0010729481256566943	0.001081
ACTA2-AS1	100132116	0	0	0	0	0	6.665777880698442E-5	0	0.000010
ACTB	60	0.4057862151227891	0.19492201424203814	0.20258090750314295	0.200132589135319	0.35922329425811766	0.20112629779148847	1.6243258956819773E-4	0.223419
ACTBL2	345651	0.13443070526700468	0.021038140910677613	0.012713961591944099	0.013424509018659592	0.012246164190582932	0.018869144695345313	0.014168693972751499	0.032413
ACTC1	70	1.9658698700368406E-4	5.071847653016448E-4	2.0304568111896516E-4	9.643892198801041E-4	8.978283032774925E-5	5.29015805805102E-4	2.9263775097206236E-4	0.000398
ACTG1	71	0.007821331261657178	0.006667569561395794	0.02248095713555813	0.004360869834199548	0.012865186925046146	0.033064760576817204	0.00980416446691379	0.013866
ACTG1P17	283693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000000
ACTG2	72	0.0016764493426308035	0.00198636127403006	6.109166517853737E-4	0.0015293098473921419	7.654423220083118E-4	0.0010237382736522705	8.277618046849966E-4	0.001203
ACTL10	170487	0.006535958466120064	0.005512877081055194	0.008883475130423903	0.0065224409196525815	0.003403401388786733	0.006228073064121418	0.011656938018277288	0.006963
ACTL6A	86	0.025515365581959486	0.00881466654362157	0.024515539798885586	0.0010438952082768083	0.03379212074913084	0.01603908830904402	0.007214466265868396	0.016705
ACTL6B	51412	0.0022636583168059586	0.002877906011417508	7.345861382782459E-4	0.003295084843412042	0.027714245300740004	0.0026891067490214483	0.0011616973532363772	0.005819
ACTL7A	10881	0.29118487575091423	0.04301229961682111	0.08176134018227459	0.07256616565864533	0.015732180192135275	0.05154462846752722	0.12442305555101484	0.097175
ACTL7B	10880	0.13036541341803967	0.17377295149723068	0.12682429594919087	0.002685104375705123	0.10784212499856949	0.11998484383046161	0.06821129123447463	0.104241
ACTL8	81569	0.2058880075160414	0.33141985116526484	0.4801031355187297	0.4698815935198218	0.5319642024626955	0.44151577338343484	0.310358380516991	0.395876
ACTL9	284382	0.014044924560002982	0.004925484810955822	0.005957609014585614	0.011284220102243125	0.0014662201795727014	0.003628607059363276	0.030637471720110623	0.010278
ACTN1	87	0.04333122026640922	0.02348009271081537	0.05696291284635663	0.012089882320724428	0.04133386395405978	0.03342478355567437	0.019070943510159852	0.032813
ACTN1-AS1	161159	1.297353394329548E-4	0.0	0.0	0.0	0.0	0.0	0	0.000019
ACTN2	88	0.4447685217298567	0.666840443550609	0.7463801411632448	0.6211860038060695	0.7305482913227752	0.7520984115591273	0.5781124461139552	0.648562
ACTN3	89	0.21689295496791602	0.11139342027250677	0.1630219388846308	0.2079448409099132	0.21926821435801686	0.19385850753460546	0.21750345846638083	0.189983
ACTN4	81	0.03138637714553624	0.017363320768345146	0.04706483994610608	0.004192989272996783	0.01174367922358215	0.02992396423825994	0.02890484420582652	0.024369
ACTR10	55860	0.39691655355971306	0.5241337417438626	0.7645404007658363	0.22871813108213246	0.5861691282689572	0.6024831080145668	0.5446733676153235	0.521091
ACTR1A	10121	0.0012937628291547299	0.0012282702676020562	0.004428009539842606	0.004902954939752817	5.919162789359689E-4	0.0016002710402244701	0.0015144842863082887	0.002223
ACTR1B	10120	0.017458354057744145	0.03196361332433298	0.04101601453498006	0.003833113075233996	0.2525312367500737	0.09746716877678409	0.01947830312186852	0.066250
ACTR2	10097	6.903544999659061E-4	0.002833878677338362	8.123889379203319E-4	0.0010308641428127885	3.5913155414164067E-4	5.496205511735752E-4	2.647775434888899E-4	0.000934
ACTR3	10096	0.010741335381753743	0.0019615736999548973	2.0325202494859697E-4	0.001356135862879455	6.04923265054822E-4	8.705260109854862E-4	7.945654192008079E-4	0.002362
ACTR3-AS1	101060091	0.0	0.0	0.0	0.0	0.0	8.563109673559666E-5	0	0.000012
ACTR3B	57180	0.004243540368042887	0.009233144260942936	0.041032153982669115	0.0039093119464814665	0.04498264430090785	0.027326690142508596	0.04581646485021338	0.025221
ACTR3BP2	440888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000000
ACTR3BP5	399746	0.0	0.0	0.0	0.0	0.0	0.0	0	0.000000
ACTR3C	653857	0.06542761431075633	0.044797410618048164	0.09349331467412413	0.01880819241516292	0.13469447527546435	0.09905621441896073	0.13954919892596082	0.085118
ACTR5	79913	0.04746462904382497	0.04655410135164857	0.1052466501109302	0.034623667616397145	0.04643464335706085	0.04860390011570417	0.03301511591766029	0.051706
ACTR6	64431	0.04592422966379672	0.005474996464326978	0.004664492262527346	0.0018651747098192572	0.0015873565711081027	0.0038437080552103	0.0041505108401179314	0.009644
ACTR8	93973	0.16650061634369195	0.1296684824791737	0.11380174561403691	0.2711378240445629	0.059174779327586295	0.10106545989983715	0.2384958387282677	0.154264
ACTRT2	140625	0.19497743296436965	0.4261600915901363	0.3347484675142914	0.37480701494496316	0.331911707399413	0.4215452043846017	0.15875580938300118	0.320415
ACTRT3	84517	0.23666060071438552	0.07798989546252415	0.06654186931438744	0.1415926393168047	0.020452650492079557	0.0405052737693768	0.06978619270725175	0.093361
ACVR1	90	0.012729875119403005	0.0069500308064743875	0.01184621248394251	0.0029395327623933554	0.0064041318418458105	0.011568838241510093	0.045061717191711065	0.013929
ACVR1B	91	0.15096829236485065	0.007578485764097423	0.0023446168005466462	0.0062925103958696126	0.016210685106925665	0.008261744846240617	0.003715282909106463	0.027910
ACVR1C	130399	0.3849503181502223	0.1466748548671603	0.02819672237150371	0.01607545520644635	0.07501597438938916	0.0784067577571841	0.023967609785031527	0.107613
ACVR2A	92	0.28285596632398663	0.1529672892508097	0.195643660556525	0.21403027046471834	0.32015842214692386	0.30265061057521964	0.21454754361417144	0.240408
ACVR2B	93	0.018870072979480026	0.004455283880233764	0.016081430772319435	0.003612253996543586	0.002770798527635634	0.0038767137232935058	0.004068147309590131	0.007676
ACVR2B-AS1	100128640	0.0	0.0	0.0	0.0	0.0	0.0	0	0.000000
ACY1	95	5.444670608267189E-4	5.063158180564642E-4	0	5.7997913099825385E-5	5.117449909448624E-4	0.0017771656857803464	3.6061696242541076E-4	0.000537
ACY3	91703	0.031096520349383355	0.007424026445951313	0.014659101953729986	0.04505201001651585	0.0027953289123252034	0.009600555491051637	0.01013104855781421	0.017251
ACYP1	97	0.008999866303056478	0.008406894793733955	0.009006538446992635	0.01096054063178599	0.008359357002191245	0.011946407647337764	0.004373407748062164	0.008865
ACYP2	98	0.08083622238598764	0.16837385868187993	0.14937920670956373	0.029444259675219655	0.16120759866200388	0.132381959471968	0.0019157141330651938	0.103363
ADA	100	0.09161562213674188	0.06582260422641412	0.0930381338018924	0.009917535586282611	0.04041748408228159	0.07066241748165339	0.06330721805803478	0.062112
ADA2	51816	0.07035073210019618	0.022211863989941776	0.03452605789527297	0.023078131950460375	0.03919474460650235	0.03326435704075266	0.01095058408100158	0.033368
ADAD1	132612	0.005957947112619877	0.007977118345443159	0.004378802506253123	0.010456489226780831	0.001970634749159217	0.00863729532167781	0.006129780486226082	0.006501
ADAD2	161931	0.5409332576254383	0.22007759087020531	0.3359919295553118	0.298473733747378	0.34691039513330907	0.33418369517021346	0.2386805770243518	0.330750
ADAL	161823	0.03453653638251126	0.0054365162551403045	0.014135455787181854	0.0044394015660509465	0.010704733422026038	0.007394511853344738	0.018396583530120553	0.013578
ADAM10	102	0.5425770233105868	0.45427285580895843	0.45905464111827315	0.5004868789948523	0.5201439517410472	0.39382367542071733	0.5151835407502949	0.483649
ADAM11	4185	0.012948542879894376	0.008635367676615715	0.0025799515470862388	0.021032778145745397	0.011090218569152058	0.009922425469267183	0.01563167662359774	0.011692
ADAM12	8038	0.06905324081890285	0.03614229002268985	0.010974251152947544	0.06080675262957811	0.043422305127605795	0.027926625832915306	0.02809656040277332	0.039489
ADAM15	8751	0.3782240475621074	0.12355144576402381	0.1528493641410023	0.07428249923978	0.20013931524474174	0.23920813506178093	0.177362946071662	0.192231
ADAM17	6868	0.01969557183329016	0.04006150718312711	0.023337268736213446	0.005538692246191203	0.013459410527721047	0.03239821196591947	0.015556220274884253	0.021435
ADAM18	8749	0.44827255511190744	0.047351725411135706	0.0330220296420157	0.020805638055317103	0.032195567176677285	0.036570833930163645	0.03134588132612407	0.092795
ADAM19	8728	1.1986561436392367	0.7484483868395909	1.081120033962652	0.18250516135711223	0.9663297594198957	0.8190742374159163	0.7042438860773109	0.814340
ADAM2	2515	0.1352245845971629	0.028401849234942347	0.037501650648191574	0.028466935083270074	0.0481019893521443	0.028204141478636303	0.03151046465383842	0.048202
ADAM20	8748	0.022282817829400302	0.014542996978852897	0.004510585898533464	0.018443359872326256	0.005851949355565012	0.009851163714774885	0.010011357222683728	0.012213
ADAM20P1	317760	0.0	0.0	0.0	0.0037037035822868347	0.0	0.0	0.0	0.000529
ADAM21	8747	0.04069399520754814	0.012205865967553109	0.0020954528357833625	0.04066050520632416	0.005572769236750901	0.006278004064806737	0.0062521584937348966	0.016251
ADAM21P1	145241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000000
ADAM22	53616	0.1810971603821963	0.5540338407480158	0.2584365232102573	0.5979546443652362	0.17678711632732302	0.17633889257675037	0.3386634563887492	0.326187
ADAM23	8745	0.024038439113646747	0.02297439703717828	0.01850095495581627	0.005771555379033089	0.004039152599871159	0.021941705563222058	0.026295365155674516	0.017652
ADAM28	10863	0.2995282310154289	0.02463045476935804	0.013110664384439587	0.02646152592729777	0.029459854420274496	0.018344214975950308	0.023781167813576757	0.062188
ADAM29	11086	0.0988991358038038	0.16073690538993105	0.19031315681524574	0.31691690870095046	0.271734556783922	0.1914475902437698	0.029836167651228606	0.179983
ADAM30	11085	0.011727882516570389	0.01564166916301474	0.016210889089852572	0.011563277752138675	0.024386934116482736	0.023348118555149996	0.013984835071023554	0.016695
ADAM32	203102	0.35040845173876733	0.554461914806161	0.44251531503163277	0.7108690874837339	0.5392224519234151	0.44211266297614205	0.382002620564308	0.488799
ADAM33	80332	0.626330114104785	0.23058378868503496	0.333437224579975	0.336758972723037	0.3665862990403548	0.31812579555495174	0.4012078136554919	0.373290
ADAM3A	1587	1.307775783063844	0.37507264510728416	0.2960986328125	0.7109408892784268	0.38255403347313405	0.3340051095909439	0.19731050042435527	0.514823
ADAM5	255926	9.250883664935827E-4	0.0	0.0	0.0024752475321292875	0.0	8.694640593603254E-4	0	0.000610
ADAM6	8755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000000
ADAM7	8756	0.27704199994914236	0.6387748580123298	0.47524185068905356	0.2272377679636702	0.3473446826124564	0.34034116408147386	0.44116763083729893	0.392450
ADAM8	101	0.9170929458830506	0.8249794583534822	0.9204268184024841	1.0837312293378636	0.9822912729950621	0.9452497235173359	0.8712636467837729	0.935005
ADAM9	8754	0.1787459229771048	0.015700146004091947	9.138499200344086E-4	0.004724504803307355	0.0019752663699910047	0.008239625442656688	0.014923940822482109	0.032175
ADAMDEC1	27299	0.1911343922652304	0.01973724361276254	0.02026906779035926	0.011013709441758692	0.07797099439427256	0.035610728893661875	0.016497942646965386	0.053176
ADAMTS1	9510	2.2955833905376495	0.8483805735898204	2.0069248935673385	0.84155121661257	2.578106179242022	2.071579712652601	1.7762522043171338	1.774054
ADAMTS10	81794	0.14526060925796627	0.016156786289066076	0.011712883599102497	0.008859471878968178	0.007951478124596179	0.02068785516137723	0.011692566354759038	0.031760
ADAMTS12	81792	1.196602834458463	1.2550764056202024	1.0897952264733612	1.455622287914157	1.1689366288064047	1.2246829932619585	1.3414314152882434	1.247450
ADAMTS13	11093	0.35123516441788527	0.1594496923359111	0.2192777649872005	0.1418727072235197	0.2871856520464644	0.2821155551349511	0.10756887366063893	0.221244
ADAMTS14	140766	0.44489323371089995	0.46565508651547133	0.35231037008576094	0.5938611686322838	0.5380878506787121	0.4899484171823133	0.41420699255540966	0.471280
ADAMTS15	170689	0.08381128445733338	0.254777117294725	0.02135182042606175	0.35366769041400403	0.041541119907051324	0.025332399509497918	0.06116089585935697	0.120235
ADAMTS16	170690	0.5624724523164332	0.4975781012210064	0.7554093264508992	0.8137414559861645	0.6113403958408162	0.685527061035973	0.784410343405325	0.672926
ADAMTS17	170691	1.0235729270381853	0.6680275537492707	0.43945073016919195	0.5831778075080365	0.4902614478254691	0.6461469161254354	0.6415891376882792	0.641747
ADAMTS18	170692	0.5968735620612279	0.9691200877237134	1.096643714690581	1.2483701222855599	1.0230734937684611	1.0612489451176952	0.9460335091524757	0.991623
ADAMTS19	171019	0.20583666095044464	0.13628610635641963	0.1695567949861288	0.3759949543420225	0.08376532102935016	0.13257434591301717	0.2799944217503071	0.197716
ADAMTS19-AS1	103689846	0.0	0.0	0.0	0.0	0.0	0.0	0	0.000000
ADAMTS2	9509	0.4089529605675489	0.7447016148944385	0.692297247024253	1.0372821610979737	0.6501845018193125	0.6242457722325344	0.8350515971588902	0.713245
ADAMTS20	80070	0.10688316388987004	0.12394516613800079	0.07291391658596695	0.3134736821241677	0.07074709470849484	0.11575427178235259	0.24532429175218567	0.149863
ADAMTS3	9508	0.059267169376835224	0.03982492228737101	0.06380256884731353	0.011429778095334768	0.04607837388291955	0.05188710807822645	0.0414733187831007	0.044823
ADAMTS4	9507	0.16101408338174225	0.09905267436057329	0.09881182798184454	0.07991055642720311	0.10278068483341485	0.09465770997747314	0.17973808660171925	0.116567
ADAMTS5	11096	0.19932603030931204	0.13854440794093534	0.3317324562743306	0.1623408026341349	0.3081981304427609	0.2447597539232811	0.2103705171775073	0.227896
ADAMTS6	11174	0.055842859796248374	0.014150376205798239	0.01481166061013937	0.05848022697027773	0.02483450632542372	0.02456217053171713	0.010315582426264881	0.029000
ADAMTS7	11173	0.6333258170867339	0.6840878831665032	0.4159165326319635	0.7972248308127746	0.5868006130866706	0.3397994542057859	0.475392977911979	0.561793
ADAMTS7P1	390660	1.2330456636846065E-4	0.0	0.0	0.0	0.0	8.406187407672405E-5	0	0.000030
ADAMTS8	11095	0.6392318321717902	1.495866124618333	1.5698831858020277	1.1445693763904274	1.070887534446083	1.4345761208434125	0.8935327440872789	1.178364
ADAMTS9	56999	0.14739204583223908	0.12609461782965808	0.03215855982154608	0.21864505025558173	0.05072982320096344	0.04882521544757765	0.061278405657503754	0.097875
ADAMTS9-AS1	101929335	1.144688669592142E-4	0	0	3.2400205731391907E-4	5.73396198451519E-4	2.0801070844754575E-4	7.065639831125736E-5	0.000184
ADAMTS9-AS2	100507098	1.1467889882624149E-4	0.001193317398428917	0.0	0.0	2.8620492666959764E-4	0.0	0	0.000228
ADAMTSL1	92949	0.7264958509011195	0.6308958943211473	0.6540024843625725	0.6369459809130058	0.7185100846318528	0.7097588483605068	0.6705424745357595	0.678165
ADAMTSL2	9719	0.05796071264427155	0.013857586306985468	0.0024125018808990716	0.009402220486663282	0.005351996892131865	0.010311738173477351	0.027975630180444567	0.018182
ADAMTSL3	57188	0.5641925970464945	0.3333699958538637	0.5339819102548062	0.46907537257764487	0.6949478094326332	0.6017955714749406	0.40268597026588393	0.514293
ADAMTSL4	54507	0.3348141802614555	0.2579209598200396	0.1486481030844152	0.08739175044000148	0.12591116811148823	0.1609471867029788	0.09812369177350774	0.173394
ADAMTSL4-AS1	574406	0.21067737579345702	0.36658653259277346	0.39735099792480466	0.41078067779541017	0.6181713485717774	0.5657648086547852	0.0	0.367047
ADAMTSL5	339366	0.05891149311792106	0.04086026436649263	0.015135283702984453	0.010620930474251509	0.025723478235304357	0.035126440651365554	0.023273121824022382	0.029950
ADAP1	11033	1.0208552788989618	0.9317429436324164	1.0372057737596334	1.220774104949087	0.9724558865278959	0.884523530692677	0.8343265906907618	0.985983
ADAP2	55803	0.0051011963514611125	0.025725816178601237	0.007309644855558873	0.006548696383833885	0.0029539197497069837	0.003739890020224266	0.001527604463044554	0.007558
ADAR	103	0.05120921428315341	0.013853146112523973	0.002944739870727062	0.020000558914616703	0.007607368105091154	0.0110690587235149	0.009237897035200148	0.016560
ADARB1	104	0.01654536192305386	0.0064231243473477665	0.008353143520653248	0.006207197564654052	0.007153237778693438	0.011457643031026237	0.004113917867653072	0.008608
ADARB2	105	0.40502636283170435	0.6262576841562987	0.7742452978529036	0.8712213514046744	0.756463436363265	0.725316653298214	0.7607881950819865	0.702760
ADARB2-AS1	642394	0.0017328520119190215	5.634014308452607E-4	0	0.14206070996820927	0	1.7907241359353066E-4	0.0033451396226882933	0.021126
ADAT1	23536	0.17225719000212847	0.034502572913188485	0.05027151322923601	0.06009159558452666	0.10475023695733399	0.07409882719570306	0.061835977255832404	0.079687
ADAT2	134637	0.0029768496798351406	0.0030677347793243827	0.0021335286740213634	8.69874656200409E-4	3.158330777660012E-4	0.0036193496640771626	0.002469877183903009	0.002208
ADAT3	113179	0.04037877301685512	0.013225563752930611	0.007572533711791039	0.014674908835440875	0.010012135626748204	0.027103354278951882	0.024786374461837114	0.019679
ADCK1	57143	0.2237590037006885	0.5452044222131371	0.36231320843100545	0.4110330612724647	0.32851576982531694	0.4089881212206092	0.4010777225880884	0.382984
ADCK2	90956	0.19709794932045044	0.1270139955612831	0.15522858707234263	0.10742884775623679	0.1314893824933097	0.09789845992752816	0.23346665710676462	0.149946
ADCK5	203054	1.6745135667128488	1.2361483030417002	0.808730730060488	1.3376977789541706	0.8817681078566239	0.8223755468777381	0.593592741584871	1.050690
ADCY1	107	0.018571898131631313	0.018465436075348406	0.053387289475649594	0.02086556642316282	0.0066597642516717315	0.02064738461864181	0.01902934196405113	0.022518
ADCY10	55811	0.07498027219437063	0.1430125849531032	0.022603643639013172	0.034924588757567106	0.09742678126785904	0.06599828733887989	0.04922457636101171	0.069739
ADCY10P1	221442	0.7799319342151284	0.5516435460746288	0.41390726655721666	0.4316376466397196	0.4533486084640026	0.47460591634269805	0.0	0.443582
ADCY2	108	0.10180674586910754	0.131325987377204	0.2878050421364605	0.02522386801429093	0.35658629967365413	0.3153450038784649	0.16567747107706965	0.197681
ADCY3	109	0.014375916342251003	0.014965976357925683	0.009999810121953487	0.013492838772945106	0.013097772486507892	0.010923453364521265	0.01120048386277631	0.012579
ADCY4	196883	0.06146223802119494	0.0671214714157395	0.0547194451186806	0.32211033303290604	0.09182082583662123	0.05584435182216112	0.18520817885641008	0.119755
ADCY5	111	0.057228068723343316	0.027137362647335975	0.022779494943097233	0.0476221603481099	0.023560919952578842	0.026843260128516705	0.019582767826505004	0.032108
ADCY6	112	0.07656991840805859	0.04812685136217624	0.08433313318528235	0.013274674084968865	0.08599873705301433	0.09003386033233256	0.04825952506158501	0.063800
ADCY7	113	0.22411164143122733	0.15576754890615122	0.2773417345806956	0.06975349243730307	0.2407439114525914	0.27453568517055826	0.16337817009771244	0.200805
ADCY8	114	0.044005624572746455	0.014018791173584759	0.029299687864258885	0.014187934896908701	0.028453441271558404	0.028438412361429074	0.03427004612516612	0.027525
ADCY9	115	0.08087423244025559	0.02919200489996001	0.03621697467751801	0.01541800039820373	0.027057389710098505	0.040649278013152074	0.022396380181889983	0.035972
ADCYAP1	116	0.002850199588574469	0.001941650549415499	2.72079287096858E-4	0.020748060643672944	9.191630035638809E-4	0.0014644476457033307	0.005329177128151059	0.004789
ADCYAP1R1	117	0.017797898571006953	0.009026511870324612	0.004658561553806066	0.0060117530589923265	0.02837087707594037	0.010508407118031755	0.004444624574389309	0.011546
ADD2	119	0.1560861715953797	0.015866520241834225	0.05075184578076005	0.005235281107015908	0.006254246509633958	0.010588178347679786	0.010493920820299535	0.036468
ADD3	120	0.13455670105293394	0.021473857257515192	0.008814952084794641	0.009665898764505982	0.0014962552022188902	0.012040867343894207	0.03264731670729816	0.031528
ADD3-AS1	100505933	1.1481055989861488E-4	0.0	0.0	6.16522803902626E-4	0.0	1.9307255279272794E-5	0.0	0.000107
